"333","2","Adam Szymanski","Team Poland Storks","Stryker 2","Cygnar","Brett Wilkie","0","2","22","Scenario","Recon"
"333","2","Brett Wilkie","Team England Lions","Baldur 2 ","Circle Orboros","Adam Szymanski","1","5","95","Scenario","Recon"
"334","2","Mateusz Dziewanowski","Team Poland Storks","Ossyan 1","Retribution of Scyrah","Matt Goligher","1","0","73","Caster Kill","Recon"
"334","2","Matt Goligher","Team England Lions","Ragnor 1","Trollblood","Mateusz Dziewanowski","0","0","0","Caster Kill","Recon"
"335","2","Andrzej Reszelski","Team Poland Storks","Severius 2","Protectorate of Menoth","Nathan Hoole","0","2","68","Deathclock","Recon"
"335","2","Nathan Hoole","Team England Lions","Siege 1","Cygnar","Andrzej Reszelski","1","3","60","Deathclock","Recon"
"336","2","Marcin Mycek","Team Poland Wisents","Ossrum 1","Mercenaries","Sietse Sommeling","1","5","93","Scenario","Recon"
"336","2","Sietse Sommeling","Team Netherlands Van Gogh","Issyria 1 ","Retribution of Scyrah","Marcin Mycek","0","1","16","Scenario","Recon"
"337","2","Casper Jellema","Team Netherlands Van Gogh","Wurmwood 1","Circle Orboros","Tomasz Tutaj","0","4","51","Scenario","Recon"
"337","2","Tomasz Tutaj","Team Poland Wisents","High Reclaimer 1","Protectorate of Menoth","Casper Jellema","1","5","88","Scenario","Recon"
"338","2","Artur Rietz","Team Poland Wisents","Krueger 1","Circle Orboros","Georg Buscha","1","5","97","Scenario","Recon"
"338","2","Georg Buscha","Team Netherlands Van Gogh","Kaelyssa 1","Retribution of Scyrah","Artur Rietz","0","0","99","Scenario","Recon"
"339","2","Jakub Irzyk","Team Poland Wisents","Stryker 2","Cygnar","Paul de Geus","1","5","55","Scenario","Recon"
"339","2","Paul de Geus","Team Netherlands Van Gogh","Lylyth 3","Legion of Everblight","Jakub Irzyk","0","0","10","Scenario","Recon"
"340","2","Frederik Punt","Team Netherlands Van Gogh","Rask 1","Minions","Konrad Sosnowski","0","4","42","Scenario","Recon"
"340","2","Konrad Sosnowski","Team Poland Wisents","Asphyxious 3","Cryx","Frederik Punt","1","5","40","Scenario","Recon"
"341","2","Christoffer Wedding","Team Sweden Nobel","Issyria 1","Retribution of Scyrah","Phil Shaw","1","5","100","Scenario","Recon"
"341","2","Phil Shaw","Team England Roses","Vladimir 1","Khador","Christoffer Wedding","0","0","16","Scenario","Recon"
"342","2","Filip Zingmark","Team Sweden Nobel","Tanith 1","Circle Orboros","Jim Gradwell","1","5","105","Scenario","Recon"
"342","2","Jim Gradwell","Team England Roses","Baldur 2","Circle Orboros","Filip Zingmark","0","1","68","Scenario","Recon"
"343","2","Johan Dyrlind","Team Sweden Nobel","Karchev 1","Khador","Toby Nathan","1","5","101","Scenario","Recon"
"343","2","Toby Nathan","Team England Roses","Ragnor 1","Trollblood","Johan Dyrlind","0","2","70","Scenario","Recon"
"344","2","Jun Chan","Team England Roses","Vyros 2","Retribution of Scyrah","Olov Winroth","1","5","100","Scenario","Recon"
"344","2","Olov Winroth","Team Sweden Nobel","Haley 2","Cygnar","Jun Chan","0","1","34","Scenario","Recon"
"345","2","Andreas Holm","Team Sweden Nobel","Kaelyssa 1","Retribution of Scyrah","Ryan Evans","0","0","15","Caster Kill","Recon"
"345","2","Ryan Evans","Team England Roses","Witch coven 1","Cryx","Andreas Holm","1","0","110","Caster Kill","Recon"
"346","3","Bryce Johnston","Team Scotland Irn","Amon 1","Protectorate of Menoth","Trevor Christensen","1","5","82","Scenario","Outlast"
"346","3","Trevor Christensen","Team USA White","Makeda 2","Skorne","Bryce Johnston","0","0","55","Scenario","Outlast"
"347","3","Trevor Attridge","Team USA White","Haley 2","Cygnar","William Cruickshanks","1","0","94","Caster Kill","Outlast"
"347","3","William Cruickshanks","Team Scotland Irn","Lucant 1","Convergence of Cyriss","Trevor Attridge","0","3","33","Caster Kill","Outlast"
"348","3","Chris Green","Team USA White","Kaya 2","Circle Orboros","Michael Dick","1","5","66","Scenario","Outlast"
"348","3","Michael Dick","Team Scotland Irn","Tanith 1","Circle Orboros","Chris Green","0","3","66","Scenario","Outlast"
"349","3","Alasdair Johnstone","Team Scotland Irn","Haley 2","Cygnar","Michael Ireland","1","2","63","Caster Kill","Outlast"
"349","3","Michael Ireland","Team USA White","Ossyan 1","Retribution of Scyrah","Alasdair Johnstone","0","0","16","Caster Kill","Outlast"
"350","3","Brent Simon","Team USA White","Lylyth 3","Legion of Everblight","Fraser McFetridge","1","5","47","Scenario","Outlast"
"350","3","Fraser McFetridge","Team Scotland Irn","Rask 1","Minions","Brent Simon","0","4","85","Scenario","Outlast"
"351","3","Peter Bom Jensen","Team Denmark Asgaard","Wurmwood 1","Circle Orboros","Rohan Mowle","1","0","80","Caster Kill","Outlast"
"351","3","Rohan Mowle","Team Australia Wallaby","High Reclaimer 1","Protectorate of Menoth","Peter Bom Jensen","0","0","9","Caster Kill","Outlast"
"352","3","Liam Gallagher","Team Australia Wallaby","Arkadius 1","Minions","Nikolaj Ulf","0","0","22","Caster Kill","Outlast"
"352","3","Nikolaj Ulf","Team Denmark Asgaard","Irusk 2","Khador","Liam Gallagher","1","3","118","Caster Kill","Outlast"
"353","3","Dimitri Sarbanis","Team Australia Wallaby","Harbinger 1","Protectorate of Menoth","Sebastian Kaas Petersen","1","5","36","Scenario","Outlast"
"353","3","Sebastian Kaas Petersen","Team Denmark Asgaard","Vayl 2","Legion of Everblight","Dimitri Sarbanis","0","0","14","Scenario","Outlast"
"354","3","Frederik Munch","Team Denmark Asgaard","Gorten 1","Mercenaries","Henry Wagner","1","5","80","Scenario","Outlast"
"354","3","Henry Wagner","Team Australia Wallaby","Thagrosh 1","Legion of Everblight","Frederik Munch","0","4","74","Scenario","Outlast"
"355","3","Marc Nielsen","Team Denmark Asgaard","High Reclaimer 1","Protectorate of Menoth","Russell Harman","0","0","45","Scenario","Outlast"
"355","3","Russell Harman","Team Australia Wallaby","Deneghra 1","Cryx","Marc Nielsen","1","5","44","Scenario","Outlast"
"356","3","Andreas Holm","Team Sweden Nobel","Ossyan 1","Retribution of Scyrah","Ross Harkin","1","1","60","Caster Kill","Outlast"
"356","3","Ross Harkin","Team Scotland Bru","Irusk 2","Khador","Andreas Holm","0","0","4","Caster Kill","Outlast"
"357","3","Ian Campbell","Team Scotland Bru","Wurmwood 1","Circle Orboros","Olov Winroth","0","3","50","Caster Kill","Outlast"
"357","3","Olov Winroth","Team Sweden Nobel","Haley 3","Cygnar","Ian Campbell","1","1","82","Caster Kill","Outlast"
"358","3","David Mace","Team Scotland Bru","Absylonia 2","Legion of Everblight","Filip Zingmark","1","0","66","Caster Kill","Outlast"
"358","3","Filip Zingmark","Team Sweden Nobel","Wurmwood 1","Circle Orboros","David Mace","0","3","38","Caster Kill","Outlast"
"359","3","Christoffer Wedding","Team Sweden Nobel","Issyria 1","Retribution of Scyrah","Frazer Penman","1","5","29","Scenario","Outlast"
"359","3","Frazer Penman","Team Scotland Bru","Ragnor 1","Trollblood","Christoffer Wedding","0","1","24","Scenario","Outlast"
"360","3","Johan Dyrlind","Team Sweden Nobel","Karchev 1","Khador","Nicholas Joyce","1","5","60","Scenario","Outlast"
"360","3","Nicholas Joyce","Team Scotland Bru","Ossrum 1","Mercenaries","Johan Dyrlind","0","0","28","Scenario","Outlast"
"361","3","Martin Florian","Team Austria Apfelstrudel","Butcher 3","Khador","Vincenzo Rotondo","0","2","48","Caster Kill","Outlast"
"361","3","Vincenzo Rotondo","Team Italy Leonardo","Caine 2","Cygnar","Martin Florian","1","1","87","Caster Kill","Outlast"
"362","3","Alexander Grob","Team Austria Apfelstrudel","Caine 2","Cygnar","Diego Moruzzo","0","0","18","Caster Kill","Outlast"
"362","3","Diego Moruzzo","Team Italy Leonardo","Madrak 2","Trollblood","Alexander Grob","1","1","67","Caster Kill","Outlast"
"363","3","Daniel Maierl","Team Austria Apfelstrudel","Butcher 3","Khador","Francesco Recchiuti","1","0","48","Caster Kill","Outlast"
"363","3","Francesco Recchiuti","Team Italy Leonardo","Deneghra 1","Cryx","Daniel Maierl","0","0","0","Caster Kill","Outlast"
"364","3","Andrea Cesana","Team Italy Leonardo","Irusk 2","Khador","Daniel Pawelka","1","5","103","Scenario","Outlast"
"364","3","Daniel Pawelka","Team Austria Apfelstrudel","Madrak 2","Trollblood","Andrea Cesana","0","4","46","Scenario","Outlast"
"365","3","Davide Insinna","Team Italy Leonardo","Madrak 2","Trollblood","Laszlo Vuray","0","0","30","Scenario","Outlast"
"365","3","Laszlo Vuray","Team Austria Apfelstrudel","Sturm & Drang 1","Minions","Davide Insinna","1","5","71","Scenario","Outlast"
"366","3","Josh Blakemore","Team Middle East","Vindictus 1","Protectorate of Menoth","Pete Hillard ","0","2","64","Scenario","Outlast"
"366","3","Pete Hillard ","Team Wales Dant","Butcher 3","Khador","Josh Blakemore","1","5","53","Scenario","Outlast"
"367","3","Bryce Geeraert","Team Middle East","Wurmwood 1","Circle Orboros","Paul Letherby","0","4","37","Caster Kill","Outlast"
"367","3","Paul Letherby","Team Wales Dant","Mordikaar 1","Skorne","Bryce Geeraert","1","0","57","Caster Kill","Outlast"
"368","3","Byron Liles","Team Wales Dant","Madrak 2","Trollblood","Eric Liu ","0","2","23","Scenario","Outlast"
"368","3","Eric Liu ","Team Middle East","Asphyxious 3","Cryx","Byron Liles","1","5","28","Scenario","Outlast"
"369","3","Fraser Phillips","Team Middle East","Caine 2","Cygnar","Terry Slade","0","0","16","Caster Kill","Outlast"
"369","3","Terry Slade","Team Wales Dant","Vayl 2","Legion of Everblight","Fraser Phillips","1","0","57","Caster Kill","Outlast"
"370","3","Joseph Hanna","Team Middle East","Xerxis 1","Skorne","Sam Derbyshire","0","0","48","Scenario","Outlast"
"370","3","Sam Derbyshire","Team Wales Dant","Barnabas 1","Minions","Joseph Hanna","1","5","51","Scenario","Outlast"
"371","3","Dominik Beyeler","Team Switzerland Cheese","Wurmwood 1","Circle Orboros","Mike Puryear","0","0","16","Deathclock","Outlast"
"371","3","Mike Puryear","Team USA Red","Harbinger 1 ","Protectorate of Menoth","Dominik Beyeler","1","2","95","Deathclock","Outlast"
"372","3"," Moritz Schwank","Team Switzerland Cheese","Butcher 1","Khador","Billy Robin","0","0","63","Scenario","Outlast"
"372","3","Billy Robin","Team USA Red","Caine 2","Cygnar"," Moritz Schwank","1","5","83","Scenario","Outlast"
"373","3","Jason Flanzer","Team USA Red","Harbinger 1 ","Protectorate of Menoth","Pascal Chruttli","1","0","67","Caster Kill","Outlast"
"373","3","Pascal Chruttli","Team Switzerland Cheese","Sturm & Drang 1","Minions","Jason Flanzer","0","0","0","Caster Kill","Outlast"
"374","3","Bret Fogel","Team USA Red","Wurmwood 1","Trollblood","Lorenz Gredig","0","1","71","Caster Kill","Outlast"
"374","3","Lorenz Gredig","Team Switzerland Cheese","Asphyxious 3","Cryx","Bret Fogel","1","0","88","Caster Kill","Outlast"
"375","3","David Smith","Team USA Red","Damiano 1","Mercenaries","Henrik Ekholm","1","5","90","Scenario","Outlast"
"375","3","Henrik Ekholm","Team Switzerland Cheese","Morghoul 1","Skorne","David Smith","0","0","46","Scenario","Outlast"
"376","3","Enrique Sanchez","Team UAE","Haley 2","Cygnar","Javier Sanchez","0","4","76","Caster Kill","Outlast"
"376","3","Javier Sanchez","Team Spain Red","Vladimir 1","Khador","Enrique Sanchez","1","0","98","Caster Kill","Outlast"
"377","3","Dorian Gordon","Team Spain Red","Haley 1","Cygnar","nathan bosa","1","5","70","Caster Kill","Outlast"
"377","3","nathan bosa","Team UAE","Deneghra 1","Cryx","Dorian Gordon","0","0","9","Caster Kill","Outlast"
"378","3","Fernando Segado","Team Spain Red","Vayl 2 ","Legion of Everblight","john helzer","1","0","81","Caster Kill","Outlast"
"378","3","john helzer","Team UAE","Grissel 2 ","Trollblood","Fernando Segado","0","0","7","Caster Kill","Outlast"
"379","3","Mike Dunlop","Team UAE","Vladimir 3","Khador","Raul Segado","0","2","39","Scenario","Outlast"
"379","3","Raul Segado","Team Spain Red","Deneghra 1 ","Cryx","Mike Dunlop","1","5","83","Scenario","Outlast"
"380","3","Enrique Lopez","Team Spain Red","Baldur 2","Circle Orboros","Olivier Gheysen ","1","2","58","Deathclock","Outlast"
"380","3","Olivier Gheysen ","Team UAE","Wurmwood 1","Circle Orboros","Enrique Lopez","0","4","46","Deathclock","Outlast"
"381","3","Brian Marino","Team USA Blue","Vayl 2","Legion of Everblight","Denis Korzun","1","5","33","Scenario","Outlast"
"381","3","Denis Korzun","Team Sweden Dynamite","Borka 1","Trollblood","Brian Marino","0","0","73","Scenario","Outlast"
"382","3","Jocke Rapp","Team Sweden Dynamite","Karchev 1","Khador","Julien Lesage","1","5","90","Deathclock","Outlast"
"382","3","Julien Lesage","Team USA Blue","Doomshaper 3","Trollblood","Jocke Rapp","0","0","44","Deathclock","Outlast"
"383","3","Gustav Berggren","Team Sweden Dynamite","Arkadius 1","Minions","Jay Larsen","1","3","99","Caster Kill","Outlast"
"383","3","Jay Larsen","Team USA Blue","Ragnor 1","Trollblood","Gustav Berggren","0","3","49","Caster Kill","Outlast"
"384","3","Dan Yount","Team USA Blue","Wurmwood 1 ","Circle Orboros","Stefan Benediktsson","0","0","25","Scenario","Outlast"
"384","3","Stefan Benediktsson","Team Sweden Dynamite","Witch coven 1 ","Cryx","Dan Yount","1","5","82","Scenario","Outlast"
"385","3","Jeremy Lee","Team USA Blue","Kromac 2","Circle Orboros","Rickard Nilsson","0","0","43","Scenario","Outlast"
"385","3","Rickard Nilsson","Team Sweden Dynamite","Rask 1","Minions","Jeremy Lee","1","5","59","Scenario","Outlast"
"386","3","Adam Jones","Team Wales Crafanc","Borka 2","Trollblood","Jim Gradwell","0","0","21","Scenario","Outlast"
"386","3","Jim Gradwell","Team England Roses","Tanith 1","Circle Orboros","Adam Jones","1","5","79","Scenario","Outlast"
"387","3","Jun Chan","Team England Roses","Issyria 1","Retribution of Scyrah","Rhys Phillips","1","5","38","Scenario","Outlast"
"387","3","Rhys Phillips","Team Wales Crafanc","Helynna 1","Retribution of Scyrah","Jun Chan","0","4","25","Scenario","Outlast"
"388","3","Ben Jenkins","Team Wales Crafanc","Deneghra 1","Cryx","Ryan Evans","0","0","38","Caster Kill","Outlast"
"388","3","Ryan Evans","Team England Roses","Witch coven 1","Cryx","Ben Jenkins","1","1","83","Caster Kill","Outlast"
"389","3","Phil Shaw","Team England Roses","Vladimir 2","Khador","Scott Hooper-Jones","1","0","48","Caster Kill","Outlast"
"389","3","Scott Hooper-Jones","Team Wales Crafanc","Magnus 2","Mercenaries","Phil Shaw","0","0","0","Caster Kill","Outlast"
"390","3","Alun Evans","Team Wales Crafanc","Kreoss 1","Protectorate of Menoth","Toby Nathan","0","0","16","Caster Kill","Outlast"
"390","3","Toby Nathan","Team England Roses","Ragnor 1","Trollblood","Alun Evans","1","0","68","Caster Kill","Outlast"
"391","3","Robi Deola","Team Switzerland Chocolate","Thyra 1","Protectorate of Menoth","Teemu Aro","0","1","41","Scenario","Outlast"
"391","3","Teemu Aro","Team Finland Ilmarinen","Vladimir 2","Khador","Robi Deola","1","5","51","Scenario","Outlast"
"392","3","Giaccomo Mader","Team Switzerland Chocolate","Haley 2","Cygnar","Teppo Aro","0","0","29","Caster Kill","Outlast"
"392","3","Teppo Aro","Team Finland Ilmarinen","Nemo 3","Cygnar","Giaccomo Mader","1","1","68","Caster Kill","Outlast"
"393","3","Marco Bernasconi","Team Switzerland Chocolate","Mortenebra 1","Cryx","Samu Jarvinen","0","0","0","Caster Kill","Outlast"
"393","3","Samu Jarvinen","Team Finland Ilmarinen","Wurmwood 1 ","Circle Orboros","Marco Bernasconi","1","0","79","Caster Kill","Outlast"
"394","3","Hermanni Raatevaara","Team Finland Ilmarinen","Irusk 2 ","Khador","Marc Trautmann","1","5","86","Scenario","Outlast"
"394","3","Marc Trautmann","Team Switzerland Chocolate","Kaelyssa 1","Retribution of Scyrah","Hermanni Raatevaara","0","2","33","Scenario","Outlast"
"395","3","Iiro Järvenpää","Team Finland Ilmarinen","Zaal 1","Skorne","michael ilegems","0","1","37","Caster Kill","Outlast"
"395","3","michael ilegems","Team Switzerland Chocolate","Amon 1","Protectorate of Menoth","Iiro Järvenpää","1","3","89","Caster Kill","Outlast"
"396","3","Aleksei Guk","Team Russia Desmans","Helynna 1","Retribution of Scyrah","Terje Boye","0","0","32","Caster Kill","Outlast"
"396","3","Terje Boye","Team Norway Red","Vladimir 1","Khador","Aleksei Guk","1","1","70","Caster Kill","Outlast"
"397","3","Dmitrii Tochenov","Team Russia Desmans","Vyros 2","Retribution of Scyrah","Jonas Brand","0","0","83","Scenario","Outlast"
"397","3","Jonas Brand","Team Norway Red","Kromac 1","Circle Orboros","Dmitrii Tochenov","1","5","63","Scenario","Outlast"
"398","3","Alexander Loginov","Team Russia Desmans","Haley 3","Cygnar","Gard Andresen","0","0","21","Caster Kill","Outlast"
"398","3","Gard Andresen","Team Norway Red","Ossyan 1","Retribution of Scyrah","Alexander Loginov","1","3","51","Caster Kill","Outlast"
"399","3","Jarle Svendsrud","Team Norway Red","Haley 2","Cygnar","Konstantin Kruchinin","1","2","78","Caster Kill","Outlast"
"399","3","Konstantin Kruchinin","Team Russia Desmans","Haley 2","Cygnar","Jarle Svendsrud","0","0","3","Caster Kill","Outlast"
"400","3","Jakub Grzegorzek","Team Norway Red","High Reclaimer 1","Protectorate of Menoth","Kirill Ustilovskiy ","1","0","71","Caster Kill","Outlast"
"400","3","Kirill Ustilovskiy ","Team Russia Desmans","Karchev 1","Khador","Jakub Grzegorzek","0","1","8","Caster Kill","Outlast"
"401","3","Erich Hochauer","Team Austria Schnitzel","Directrix 1","Convergence of Cyriss","Joao Isidro","0","0","22","Scenario","Outlast"
"401","3","Joao Isidro","Team Portugal Primal","Wurmwood 1","Circle Orboros","Erich Hochauer","1","5","34","Scenario","Outlast"
"402","3","Bruno Settimelli","Team Portugal Primal","Madrak 2","Trollblood","Wolfgang Weber","0","0","20","Scenario","Outlast"
"402","3","Wolfgang Weber","Team Austria Schnitzel","Witch coven 1","Cryx","Bruno Settimelli","1","5","5","Scenario","Outlast"
"403","3","Alberto Santos","Team Portugal Primal","Sorscha 1","Khador","Florian Hartmann","0","0","24","Caster Kill","Outlast"
